player_hp,honor_score,win_streak,action_taken,reward
93,81,9,0,-7.36
21,96,8,2,5.0
60,82,9,0,10.0
11,72,7,0,-4.8
89,45,1,2,-1.0799999
3,43,1,2,-15.0
82,41,4,0,-3.84
79,72,1,1,-7.88
11,68,0,1,0.19999981
32,22,9,0,10.0
20,33,10,2,5.0
99,21,10,0,-10.0
72,68,3,1,-5.64
71,64,0,0,-0.32
83,25,3,1,-9.16
73,81,3,2,4.04
95,54,5,2,-5.0
91,89,9,2,-1.7199998
73,14,4,1,-5.96
71,65,8,2,4.68
51,52,9,2,10.0
46,78,7,1,10.0
96,10,5,1,-15.0
58,57,10,0,10.0
46,83,5,0,10.0
55,41,5,1,10.0
12,80,3,2,-9.266666
43,68,4,1,10.0
34,32,3,2,10.0
28,43,1,2,5.0
55,88,4,2,10.0
4,6,0,0,-10.0
66,97,8,1,10.0
52,78,9,2,10.0
100,51,8,1,-15.0
59,12,8,0,10.0
5,31,1,1,-5.0
47,38,10,1,10.0
79,77,2,2,2.12
34,62,7,0,10.0
17,19,1,0,-1.6
10,15,5,0,-5.3333335
50,29,8,1,10.0
22,18,6,0,10.0
46,85,2,2,10.0
74,100,7,0,-1.28
58,73,8,0,10.0
56,71,4,2,10.0
92,92,7,0,-7.04
55,77,7,0,10.0
26,74,0,1,15.0
72,29,1,0,-0.64
34,96,6,2,10.0
54,33,0,2,10.0
8,38,3,2,-11.4
17,48,6,1,3.4
43,100,9,1,10.0
20,100,4,0,10.0
55,4,1,1,10.0
47,42,2,2,10.0
99,46,7,0,-10.0
0,58,0,0,-10.0
26,68,4,2,5.0
44,16,2,2,10.0
62,18,8,2,10.0
57,45,5,2,10.0
39,55,4,2,10.0
62,25,2,2,10.0
37,65,3,2,10.0
28,13,7,0,10.0
39,51,0,1,10.0
18,91,6,2,-6.0666666
87,3,0,1,-10.440001
55,2,0,0,10.0
43,78,3,2,10.0
64,21,1,2,10.0
99,49,0,2,-5.0
86,63,7,0,-5.12
12,82,9,2,-9.266666
29,97,9,2,5.0
48,9,6,2,10.0
100,55,8,0,-10.0
74,97,1,0,-1.28
62,15,9,0,10.0
70,36,9,0,10.0
34,99,5,1,10.0
10,54,2,2,-10.333334
48,21,4,0,10.0
39,31,8,1,10.0
20,43,2,1,15.0
46,80,8,1,10.0
2,72,7,1,-5.0
29,51,9,2,5.0
87,32,10,0,-5.44
66,96,8,2,10.0
61,1,1,1,10.0
36,13,3,1,10.0
96,100,2,2,-5.0
21,60,5,1,15.0
30,96,7,2,10.0
45,64,10,1,10.0
75,85,6,0,-1.6
44,29,1,0,10.0
13,26,4,1,1.2666667
11,63,3,0,-4.8
62,32,0,1,10.0
90,52,10,0,-6.4
76,79,4,2,3.08
87,9,4,1,-10.440001
37,26,4,1,10.0
46,36,2,0,10.0
53,1,0,1,10.0
54,93,9,1,10.0
47,42,6,1,10.0
72,82,8,2,4.36
71,18,9,2,4.68
100,98,5,2,-5.0
14,10,10,1,1.8
70,51,3,1,10.0
87,31,4,2,-0.44000006
15,79,2,2,-7.666667
87,80,3,1,-10.440001
42,28,9,0,10.0
6,83,2,0,-7.4666667
42,35,9,2,10.0
27,46,6,1,15.0
65,87,3,1,10.0
97,42,9,2,-5.0
59,51,5,0,10.0
2,52,7,1,-5.0
0,67,10,2,-15.0
30,4,7,2,10.0
55,82,5,1,10.0
86,47,8,0,-5.12
83,23,5,1,-9.16
79,0,8,0,-2.88
45,98,5,2,10.0
31,1,8,0,10.0
80,9,7,0,-3.2
17,62,6,2,-6.6
67,58,7,2,10.0
34,5,3,2,10.0
99,83,6,1,-15.0
22,82,1,0,10.0
78,47,2,1,-7.56
12,35,2,2,-9.266666
77,47,4,0,-2.24
13,28,3,1,1.2666667
36,40,0,1,10.0
4,87,10,0,-10.0
21,72,6,1,15.0
27,31,9,2,5.0
3,4,1,0,-10.0
49,84,7,0,10.0
28,16,3,0,10.0
36,23,9,1,10.0
34,90,4,1,10.0
19,81,3,2,-5.5333333
34,85,3,0,10.0
98,5,5,1,-15.0
83,27,4,1,-9.16
1,19,5,0,-10.0
57,79,1,1,10.0
17,18,0,0,-1.6
93,7,10,0,-7.36
55,17,2,2,10.0
63,36,9,0,10.0
92,60,7,2,-2.04
51,44,10,1,10.0
21,94,0,0,10.0
92,37,7,1,-12.04
59,1,1,0,10.0
9,54,10,1,-0.8666668
83,95,10,2,0.84000015
79,14,9,1,-7.88
5,58,3,2,-15.0
80,74,10,0,-3.2
5,4,10,0,-10.0
85,92,2,0,-4.8
81,83,0,1,-8.52
95,19,7,0,-10.0
27,81,0,1,15.0
41,11,6,1,10.0
73,56,2,2,4.04
40,80,2,2,10.0
62,67,8,1,10.0
21,18,7,2,5.0
91,86,9,1,-11.719999
78,26,2,1,-7.56
28,52,10,2,5.0
70,41,8,1,10.0
33,44,5,1,10.0
95,77,2,2,-5.0
1,67,6,1,-5.0
25,67,3,1,15.0
74,23,5,0,-1.28
88,86,1,0,-5.76
18,35,8,1,3.9333334
19,74,2,2,-5.5333333
32,96,9,0,10.0
80,4,3,1,-8.2
93,26,8,1,-12.360001
81,36,6,1,-8.52
95,26,1,1,-15.0
3,94,10,1,-5.0
31,75,0,1,10.0
18,46,6,0,-1.0666667
2,63,1,1,-5.0
91,5,5,2,-1.7199998
60,75,5,1,10.0
37,55,10,0,10.0
5,13,4,2,-15.0
55,21,1,0,10.0
39,54,8,0,10.0
80,74,0,2,1.8
68,51,9,2,10.0
82,55,0,2,1.1600001
41,76,1,0,10.0
98,5,7,0,-10.0
85,19,4,1,-9.8
87,53,2,1,-10.440001
73,1,3,0,-0.96
1,74,3,2,-15.0
27,71,8,0,10.0
100,29,4,1,-15.0
16,90,3,1,2.8666666
69,53,6,1,10.0
68,3,5,2,10.0
38,70,1,1,10.0
6,46,3,1,-2.4666667
31,87,2,1,10.0
3,95,8,1,-5.0
20,18,5,2,5.0
31,41,1,0,10.0
81,98,4,0,-3.52
96,41,5,0,-10.0
13,50,0,0,-3.7333333
69,2,9,0,10.0
74,81,5,1,-6.2799997
45,36,2,2,10.0
19,21,7,0,-0.53333336
92,32,4,0,-7.04
57,97,5,2,10.0
98,48,3,0,-10.0
79,86,0,1,-7.88
47,53,3,2,10.0
6,61,9,1,-2.4666667
39,34,3,1,10.0
58,28,3,2,10.0
35,65,2,1,10.0
43,49,2,2,10.0
30,13,0,1,10.0
41,47,7,1,10.0
43,43,6,2,10.0
42,71,10,2,10.0
42,0,2,1,10.0
46,27,6,1,10.0
5,2,8,0,-10.0
92,70,10,0,-7.04
90,97,6,1,-11.4
65,47,3,0,10.0
85,31,0,0,-4.8
8,8,8,0,-6.4
10,98,7,0,-5.3333335
79,56,2,1,-7.88
76,82,10,1,-6.92
17,45,9,1,3.4
24,57,8,2,5.0
96,55,4,2,-5.0
73,14,3,1,-5.96
57,94,5,0,10.0
29,60,10,0,10.0
0,15,6,1,-5.0
62,45,5,0,10.0
96,100,8,2,-5.0
78,70,0,1,-7.56
28,34,3,1,15.0
65,92,0,1,10.0
74,65,9,0,-1.28
52,56,6,1,10.0
97,33,3,0,-10.0
18,98,0,1,3.9333334
65,30,0,2,10.0
83,11,7,1,-9.16
51,64,10,0,10.0
30,46,3,1,10.0
59,92,9,2,10.0
67,64,2,2,10.0
92,0,8,0,-7.04
29,78,1,2,5.0
12,66,4,1,0.7333331
14,13,1,1,1.8
19,53,2,1,4.4666667
33,9,4,1,10.0
91,66,1,2,-1.7199998
19,83,6,1,4.4666667
49,49,1,2,10.0
88,99,10,0,-5.76
26,90,9,0,10.0
29,35,4,2,5.0
55,10,4,2,10.0
83,2,2,1,-9.16
64,87,1,2,10.0
98,38,7,1,-15.0
54,9,5,0,10.0
23,89,9,1,15.0
24,50,4,2,5.0
52,31,2,0,10.0
75,51,9,0,-1.6
10,71,0,2,-10.333334
93,46,9,1,-12.360001
59,12,10,0,10.0
76,66,4,0,-1.92
46,52,0,2,10.0
24,52,0,2,5.0
24,14,2,1,15.0
16,52,1,1,2.8666666
11,84,4,1,0.19999981
51,41,4,0,10.0
10,28,6,0,-5.3333335
9,46,4,2,-10.866667
80,90,6,2,1.8
59,29,7,2,10.0
53,13,0,1,10.0
79,78,3,0,-2.88
62,58,0,0,10.0
19,63,10,2,-5.5333333
4,43,5,1,-5.0
40,13,3,0,10.0
62,24,8,1,10.0
55,90,0,1,10.0
31,43,6,1,10.0
26,60,7,1,15.0
67,1,0,0,10.0
47,80,10,1,10.0
6,78,3,2,-12.466667
45,90,0,2,10.0
77,73,5,0,-2.24
87,42,10,1,-10.440001
17,8,2,0,-1.6
37,60,4,1,10.0
64,66,0,2,10.0
16,23,0,0,-2.1333334
89,64,6,0,-6.08
85,37,5,2,0.19999981
81,69,8,0,-3.52
37,4,4,2,10.0
91,67,0,1,-11.719999
84,66,7,1,-9.48
62,29,0,1,10.0
96,99,10,1,-15.0
93,86,0,2,-2.3600001
41,61,9,2,10.0
7,6,8,0,-6.9333334
29,50,10,1,15.0
63,31,6,0,10.0
8,73,4,1,-1.4000001
96,100,4,1,-15.0
56,96,9,1,10.0
58,25,7,1,10.0
92,42,2,2,-2.04
94,61,0,1,-12.68
66,30,4,1,10.0
74,93,4,1,-6.2799997
4,22,6,2,-15.0
94,63,9,0,-7.68
83,92,7,1,-9.16
3,71,6,1,-5.0
7,54,6,0,-6.9333334
41,15,8,0,10.0
34,8,0,0,10.0
12,3,7,0,-4.266667
4,82,8,1,-5.0
39,38,1,1,10.0
18,43,3,1,3.9333334
81,40,7,1,-8.52
96,12,7,0,-10.0
3,75,2,1,-5.0
58,72,0,1,10.0
17,11,6,2,-6.6
23,23,0,1,15.0
92,47,6,0,-7.04
30,76,7,0,10.0
57,98,2,2,10.0
27,31,9,1,15.0
8,37,1,0,-6.4
44,77,3,1,10.0
89,65,0,1,-11.08
48,53,1,0,10.0
1,20,8,1,-5.0
5,30,7,0,-10.0
28,63,8,2,5.0
25,51,0,1,15.0
27,34,10,2,5.0
6,15,9,2,-12.466667
33,39,5,2,10.0
55,89,0,2,10.0
9,37,6,0,-5.866667
56,56,9,2,10.0
46,2,4,2,10.0
85,36,7,1,-9.8
26,99,5,0,10.0
38,1,0,0,10.0
21,85,6,0,10.0
18,2,5,0,-1.0666667
99,46,2,1,-15.0
8,89,7,0,-6.4
18,26,2,2,-6.0666666
1,62,7,1,-5.0
91,37,4,0,-6.72
60,43,9,0,10.0
58,7,2,0,10.0
85,22,7,1,-9.8
69,5,1,2,10.0
70,24,10,1,10.0
69,58,9,0,10.0
32,56,0,2,10.0
77,57,7,0,-2.24
64,15,7,2,10.0
24,25,3,1,15.0
69,78,6,2,10.0
27,46,2,1,15.0
17,95,8,0,-1.6
62,39,0,0,10.0
90,18,7,2,-1.4000001
48,77,6,0,10.0
65,43,7,1,10.0
39,98,4,0,10.0
84,25,7,2,0.52
86,51,6,2,-0.119999886
65,36,6,2,10.0
79,76,4,1,-7.88
3,46,6,1,-5.0
33,71,10,0,10.0
4,13,9,2,-15.0
97,25,0,1,-15.0
21,46,7,1,15.0
19,93,8,1,4.4666667
46,12,9,2,10.0
76,99,3,2,3.08
33,10,4,2,10.0
43,1,6,2,10.0
5,29,5,0,-10.0
55,23,5,2,10.0
28,81,10,0,10.0
96,22,6,2,-5.0
52,69,8,0,10.0
0,74,1,0,-10.0
58,6,4,1,10.0
47,46,6,0,10.0
6,96,0,0,-7.4666667
85,9,6,1,-9.8
31,84,8,2,10.0
77,72,8,2,2.76
60,29,6,1,10.0
56,47,9,1,10.0
50,24,5,0,10.0
87,88,9,2,-0.44000006
18,23,0,2,-6.0666666
26,11,5,1,15.0
62,70,3,1,10.0
59,33,3,2,10.0
60,2,1,0,10.0
60,5,7,2,10.0
86,58,8,1,-10.12
44,26,0,2,10.0
20,82,6,2,5.0
43,71,6,2,10.0
92,35,10,0,-7.04
0,60,6,0,-10.0
94,99,3,2,-2.6799998
90,81,5,2,-1.4000001
43,70,10,1,10.0
99,64,9,1,-15.0
61,4,8,1,10.0
60,41,8,1,10.0
90,13,3,1,-11.4
78,64,1,1,-7.56
88,11,1,1,-10.76
78,82,1,1,-7.56
82,1,0,0,-3.84
49,13,9,1,10.0
74,66,6,0,-1.28
40,98,5,2,10.0
32,76,4,0,10.0
86,66,2,2,-0.119999886
11,13,10,0,-4.8
1,33,10,1,-5.0
20,44,10,0,10.0
13,8,2,1,1.2666667
33,9,10,1,10.0
78,7,0,0,-2.56
84,28,0,2,0.52
63,60,9,2,10.0
22,53,7,1,15.0
84,38,5,0,-4.48
49,32,4,0,10.0
13,22,3,2,-8.733334
84,71,7,1,-9.48
75,39,9,2,3.4
45,22,10,0,10.0
4,58,8,2,-15.0
65,49,0,2,10.0
21,99,1,1,15.0
69,63,3,2,10.0
1,55,5,2,-15.0
28,42,9,1,15.0
60,83,2,2,10.0
99,57,0,0,-10.0
70,11,2,0,10.0
15,35,10,1,2.3333333
63,72,7,1,10.0
96,96,10,0,-10.0
96,5,4,0,-10.0
13,31,0,1,1.2666667
42,64,4,0,10.0
75,59,9,2,3.4
42,53,7,2,10.0
69,23,10,1,10.0
54,28,8,1,10.0
75,7,5,1,-6.6
30,12,3,1,10.0
75,62,10,1,-6.6
73,24,10,0,-0.96
39,28,4,1,10.0
26,58,2,1,15.0
51,60,6,0,10.0
6,87,10,2,-12.466667
45,90,9,1,10.0
99,25,3,0,-10.0
32,83,9,0,10.0
90,67,6,1,-11.4
7,21,9,1,-1.9333334
4,6,3,2,-15.0
60,56,0,2,10.0
71,61,8,1,-5.32
59,17,10,0,10.0
84,9,9,2,0.52
23,30,10,2,5.0
6,25,6,2,-12.466667
60,54,9,2,10.0
82,89,7,1,-8.84
94,24,4,0,-7.68
35,51,1,2,10.0
26,17,1,0,10.0
28,23,9,1,15.0
86,14,0,1,-10.12
19,7,8,2,-5.5333333
69,42,6,0,10.0
75,88,3,0,-1.6
75,98,4,1,-6.6
2,23,3,2,-15.0
38,84,2,1,10.0
98,64,8,1,-15.0
82,25,6,0,-3.84
44,73,1,2,10.0
67,25,10,0,10.0
30,65,1,0,10.0
37,39,6,0,10.0
96,13,8,2,-5.0
5,32,3,0,-10.0
7,56,5,1,-1.9333334
27,38,5,1,15.0
14,0,8,0,-3.2
94,93,1,0,-7.68
7,36,9,1,-1.9333334
53,17,1,0,10.0
5,29,4,2,-15.0
28,26,2,2,5.0
33,59,4,0,10.0
6,48,6,1,-2.4666667
39,29,9,2,10.0
73,44,0,1,-5.96
12,99,3,2,-9.266666
61,20,3,0,10.0
85,53,3,0,-4.8
84,15,2,2,0.52
64,80,3,2,10.0
40,17,6,2,10.0
41,33,2,0,10.0
65,20,9,1,10.0
92,75,8,0,-7.04
10,30,9,1,-0.3333335
100,9,7,1,-15.0
49,3,7,0,10.0
70,14,4,2,10.0
34,52,2,0,10.0
93,58,1,2,-2.3600001
79,54,3,1,-7.88
78,61,10,0,-2.56
19,41,9,2,-5.5333333
27,27,1,2,5.0
36,6,10,0,10.0
2,10,8,2,-15.0
92,28,1,1,-12.04
58,33,3,2,10.0
100,93,6,1,-15.0
72,90,2,2,4.36
26,24,0,0,10.0
31,55,9,1,10.0
47,39,5,0,10.0
45,86,0,2,10.0
94,92,10,2,-2.6799998
46,62,1,1,10.0
89,49,5,2,-1.0799999
39,10,1,1,10.0
2,59,10,1,-5.0
74,63,4,0,-1.28
28,3,3,1,15.0
90,99,7,0,-6.4
57,30,1,1,10.0
49,73,10,0,10.0
9,53,1,2,-10.866667
60,79,3,2,10.0
98,55,0,2,-5.0
60,93,9,1,10.0
22,98,2,2,5.0
5,43,7,0,-10.0
74,80,8,0,-1.28
59,4,2,2,10.0
26,66,6,1,15.0
54,79,3,2,10.0
30,67,10,0,10.0
29,8,2,2,5.0
66,3,4,2,10.0
12,84,8,0,-4.266667
58,73,3,0,10.0
53,94,7,1,10.0
20,80,1,0,10.0
42,15,10,0,10.0
10,69,8,1,-0.3333335
66,93,9,0,10.0
37,14,0,0,10.0
94,51,7,1,-12.68
23,30,7,1,15.0
50,93,2,1,10.0
75,100,0,0,-1.6
60,79,3,1,10.0
45,43,2,1,10.0
42,35,1,1,10.0
26,1,5,2,5.0
84,27,2,0,-4.48
88,39,6,0,-5.76
29,62,1,1,15.0
93,62,3,1,-12.360001
62,16,7,1,10.0
9,37,2,2,-10.866667
2,35,0,1,-5.0
76,31,4,0,-1.92
59,53,6,2,10.0
26,58,4,1,15.0
81,24,10,0,-3.52
44,76,5,1,10.0
61,13,9,1,10.0
23,43,0,1,15.0
45,24,1,2,10.0
77,34,10,2,2.76
43,92,0,2,10.0
62,78,10,2,10.0
3,78,2,0,-10.0
15,46,2,2,-7.666667
50,46,9,0,10.0
73,16,3,2,4.04
100,88,5,1,-15.0
90,22,1,2,-1.4000001
47,95,0,0,10.0
64,94,0,2,10.0
68,86,9,2,10.0
76,16,2,1,-6.92
44,28,10,2,10.0
2,1,3,1,-5.0
16,10,1,2,-7.133333
82,15,4,2,1.1600001
36,50,4,2,10.0
4,80,8,1,-5.0
46,20,6,0,10.0
43,20,0,1,10.0
87,5,6,0,-5.44
32,45,10,0,10.0
20,22,2,0,10.0
66,57,9,0,10.0
67,56,2,0,10.0
31,60,10,2,10.0
23,95,3,1,15.0
34,38,1,0,10.0
17,44,8,2,-6.6
66,28,5,2,10.0
53,30,9,0,10.0
25,88,10,2,5.0
59,1,5,1,10.0
87,85,8,2,-0.44000006
64,36,1,2,10.0
50,43,5,0,10.0
97,78,8,2,-5.0
59,69,6,2,10.0
58,62,10,0,10.0
75,96,8,0,-1.6
16,74,0,1,2.8666666
84,52,8,0,-4.48
20,75,5,1,15.0
66,87,5,1,10.0
27,2,4,0,10.0
88,93,1,2,-0.7600002
43,18,5,2,10.0
69,44,0,0,10.0
61,60,0,0,10.0
41,54,6,2,10.0
93,70,0,1,-12.360001
95,75,4,1,-15.0
21,28,5,1,15.0
37,47,3,0,10.0
13,71,4,2,-8.733334
97,62,1,1,-15.0
25,20,9,1,15.0
39,56,6,0,10.0
53,12,9,2,10.0
12,26,0,1,0.7333331
93,67,1,2,-2.3600001
18,95,7,2,-6.0666666
41,87,9,0,10.0
40,63,1,1,10.0
49,8,0,2,10.0
2,73,4,1,-5.0
30,74,1,2,10.0
75,96,9,0,-1.6
14,6,2,0,-3.2
53,10,5,2,10.0
52,27,5,1,10.0
44,93,2,2,10.0
37,71,9,0,10.0
77,26,9,0,-2.24
98,21,2,2,-5.0
79,41,6,1,-7.88
49,31,5,1,10.0
23,13,0,1,15.0
16,25,4,1,2.8666666
17,54,10,2,-6.6
41,74,6,0,10.0
16,70,5,2,-7.133333
15,54,3,2,-7.666667
84,44,0,2,0.52
87,29,10,0,-5.44
97,65,6,2,-5.0
51,98,3,0,10.0
35,25,3,0,10.0
90,88,4,0,-6.4
38,0,6,2,10.0
80,92,8,2,1.8
24,23,3,1,15.0
41,54,0,2,10.0
20,64,2,1,15.0
67,24,6,1,10.0
88,97,9,1,-10.76
58,41,9,0,10.0
29,43,6,0,10.0
56,68,1,1,10.0
32,11,10,1,10.0
89,7,5,0,-6.08
88,62,10,1,-10.76
52,77,10,2,10.0
15,19,10,1,2.3333333
48,39,2,1,10.0
87,72,9,1,-10.440001
4,4,6,0,-10.0
76,0,0,0,-1.92
93,10,1,1,-12.360001
59,3,5,1,10.0
70,37,8,1,10.0
80,16,1,0,-3.2
54,67,3,1,10.0
90,31,10,1,-11.4
34,4,4,0,10.0
68,21,1,2,10.0
41,77,7,1,10.0
68,84,2,1,10.0
23,81,3,2,5.0
70,66,8,2,10.0
70,10,9,1,10.0
54,99,4,1,10.0
13,90,2,1,1.2666667
54,24,6,0,10.0
14,41,10,2,-8.2
4,34,10,2,-15.0
100,78,0,2,-5.0
3,58,2,2,-15.0
29,47,3,1,15.0
83,84,7,1,-9.16
52,2,5,2,10.0
89,23,2,1,-11.08
72,68,10,0,-0.64
29,100,10,1,15.0
85,32,8,1,-9.8
93,87,7,2,-2.3600001
83,69,9,1,-9.16
91,46,10,2,-1.7199998
60,52,0,2,10.0
70,44,4,1,10.0
67,70,10,2,10.0
91,82,0,2,-1.7199998
54,56,9,2,10.0
98,84,8,0,-10.0
96,69,1,2,-5.0
70,39,10,1,10.0
72,2,3,0,-0.64
97,48,0,0,-10.0
41,13,3,0,10.0
97,19,8,2,-5.0
76,77,9,2,3.08
28,65,4,0,10.0
34,24,4,2,10.0
44,3,1,2,10.0
73,40,9,1,-5.96
93,62,10,0,-7.36
89,47,5,0,-6.08
98,54,0,2,-5.0
91,96,9,1,-11.719999
28,1,0,2,5.0
69,22,3,0,10.0
2,47,6,1,-5.0
92,84,4,2,-2.04
56,14,2,2,10.0
65,50,8,0,10.0
21,23,8,2,5.0
26,19,2,1,15.0
21,55,8,1,15.0
73,37,2,0,-0.96
48,24,5,0,10.0
82,85,1,0,-3.84
23,51,1,2,5.0
26,50,5,0,10.0
35,46,4,2,10.0
16,67,4,2,-7.133333
55,79,6,1,10.0
9,63,0,0,-5.866667
53,42,5,1,10.0
80,70,8,0,-3.2
73,87,4,2,4.04
73,97,9,1,-5.96
37,56,9,0,10.0
80,38,6,0,-3.2
89,28,2,1,-11.08
89,25,9,2,-1.0799999
97,13,7,1,-15.0
3,63,10,1,-5.0
49,46,0,0,10.0
90,19,9,1,-11.4
60,6,6,1,10.0
20,81,5,1,15.0
35,73,10,1,10.0
45,93,9,1,10.0
94,66,5,2,-2.6799998
70,52,0,1,10.0
43,64,1,1,10.0
63,29,5,2,10.0
97,65,1,0,-10.0
17,14,3,2,-6.6
87,74,5,1,-10.440001
12,95,1,1,0.7333331
12,69,5,2,-9.266666
24,69,10,0,10.0
4,91,8,0,-10.0
38,56,5,2,10.0
28,24,9,1,15.0
56,22,6,1,10.0
45,11,2,1,10.0
32,47,3,0,10.0
87,9,3,2,-0.44000006
9,16,10,1,-0.8666668
57,51,0,2,10.0
24,1,10,2,5.0
73,59,8,2,4.04
38,56,8,1,10.0
15,80,6,1,2.3333333
59,72,1,0,10.0
27,46,2,2,5.0
75,70,6,0,-1.6
43,12,0,1,10.0
57,73,2,1,10.0
31,21,3,0,10.0
62,27,10,0,10.0
92,54,4,1,-12.04
44,49,6,1,10.0
52,77,10,0,10.0
60,18,8,1,10.0
49,0,1,1,10.0
26,90,5,1,15.0
25,67,1,2,5.0
2,55,9,0,-10.0
89,87,1,2,-1.0799999
38,13,9,0,10.0
64,63,10,0,10.0
34,100,4,0,10.0
52,86,4,0,10.0
90,68,10,2,-1.4000001
45,83,0,0,10.0
67,21,7,0,10.0
82,43,7,1,-8.84
21,48,0,0,10.0
59,98,5,2,10.0
5,35,8,1,-5.0
51,68,4,1,10.0
72,96,6,2,4.36
74,87,5,0,-1.28
85,33,0,2,0.19999981
72,36,2,1,-5.64
28,88,6,2,5.0
42,50,7,2,10.0
73,36,6,0,-0.96
33,24,0,0,10.0
30,85,2,1,10.0
85,4,1,1,-9.8
45,7,3,0,10.0
3,52,2,1,-5.0
1,26,8,0,-10.0
4,60,5,0,-10.0
45,98,5,2,10.0
78,64,5,2,2.44
18,83,8,2,-6.0666666
37,70,8,0,10.0
58,44,8,2,10.0
78,2,3,0,-2.56
71,60,5,2,4.68
19,49,8,1,4.4666667
75,47,5,2,3.4
67,72,7,0,10.0
52,46,7,2,10.0
54,13,4,0,10.0
38,18,2,2,10.0
35,90,5,2,10.0
57,61,4,1,10.0
14,5,2,1,1.8
0,6,5,2,-15.0
94,100,3,1,-12.68
8,89,5,0,-6.4
22,12,6,2,5.0
51,100,0,2,10.0
25,45,5,0,10.0
59,32,7,0,10.0
17,96,9,0,-1.6
96,40,2,1,-15.0
77,72,1,1,-7.24
57,78,6,2,10.0
64,68,9,2,10.0
76,28,3,0,-1.92
78,6,6,1,-7.56
100,94,8,1,-15.0
68,53,7,1,10.0
13,97,1,0,-3.7333333
77,10,9,2,2.76
45,41,5,1,10.0
68,82,2,2,10.0
74,4,1,1,-6.2799997
31,86,9,0,10.0
50,46,2,2,10.0
68,1,10,1,10.0
99,42,6,1,-15.0
14,3,5,0,-3.2
52,80,8,2,10.0
70,94,2,2,10.0
68,62,2,2,10.0
93,58,7,2,-2.3600001
14,29,2,2,-8.2
29,1,3,1,15.0
77,87,9,1,-7.24
23,73,9,0,10.0
87,91,7,0,-5.44
34,42,2,1,10.0
68,95,6,0,10.0
11,96,4,1,0.19999981
83,17,8,1,-9.16
45,23,0,0,10.0
68,36,10,0,10.0
35,29,3,1,10.0
84,68,10,2,0.52
47,58,2,0,10.0
66,22,8,0,10.0
92,29,6,1,-12.04
53,67,4,2,10.0
88,40,9,1,-10.76
90,50,0,2,-1.4000001
35,87,7,2,10.0
51,66,0,0,10.0
21,14,0,0,10.0
37,55,10,1,10.0
98,64,2,1,-15.0
61,73,10,1,10.0
64,89,10,1,10.0
2,54,10,1,-5.0
87,75,0,1,-10.440001
7,64,2,2,-11.933333
38,1,4,0,10.0
17,10,1,1,3.4
2,75,4,1,-5.0
17,91,9,2,-6.6
79,96,5,0,-2.88
95,41,4,2,-5.0
0,2,7,0,-10.0
25,40,5,2,5.0
51,48,3,1,10.0
11,82,1,1,0.19999981
37,81,7,0,10.0
84,36,8,1,-9.48
40,91,10,2,10.0
52,94,7,0,10.0
12,6,9,2,-9.266666
75,37,8,2,3.4
12,57,0,2,-9.266666
17,4,4,2,-6.6
18,60,2,0,-1.0666667
18,82,3,0,-1.0666667
69,76,4,2,10.0
47,38,9,2,10.0
70,27,10,0,10.0
70,56,0,0,10.0
27,1,1,2,5.0
91,69,10,1,-11.719999
18,78,10,1,3.9333334
79,27,7,0,-2.88
80,36,9,1,-8.2
85,88,5,0,-4.8
82,95,8,2,1.1600001
47,54,1,1,10.0
28,100,5,0,10.0
47,99,8,0,10.0
18,93,0,2,-6.0666666
98,87,9,2,-5.0
46,81,9,2,10.0
88,0,7,1,-10.76
59,2,3,1,10.0
47,70,4,2,10.0
19,96,4,0,-0.53333336
100,84,3,1,-15.0
18,13,2,0,-1.0666667
41,47,2,2,10.0
76,36,4,1,-6.92
75,2,10,2,3.4
48,48,0,2,10.0
14,100,3,1,1.8
59,55,8,2,10.0
67,88,1,0,10.0
78,59,0,1,-7.56
80,96,8,0,-3.2
26,12,9,2,5.0
74,52,6,0,-1.28
54,49,4,1,10.0
86,96,7,2,-0.119999886
14,92,7,0,-3.2
51,18,4,0,10.0
30,25,1,0,10.0
89,52,2,0,-6.08
6,56,1,0,-7.4666667
12,37,10,2,-9.266666
53,8,5,2,10.0
12,45,1,2,-9.266666
19,93,2,2,-5.5333333
97,85,3,1,-15.0
9,3,1,1,-0.8666668
51,70,0,2,10.0
36,81,6,2,10.0
51,49,0,1,10.0
26,69,9,1,15.0
33,92,6,2,10.0
99,4,4,1,-15.0
61,69,1,2,10.0
15,33,8,0,-2.6666667
58,97,5,1,10.0
20,64,6,1,15.0
15,17,8,2,-7.666667
80,26,7,1,-8.2
78,9,7,1,-7.56
12,1,2,1,0.7333331
32,82,7,2,10.0
53,90,3,0,10.0
68,60,6,2,10.0
26,21,5,2,5.0
51,9,0,1,10.0
64,58,3,0,10.0
43,90,8,1,10.0
29,11,8,1,15.0
22,62,6,2,5.0
78,14,2,2,2.44
99,62,2,2,-5.0
82,64,7,2,1.1600001
93,37,8,0,-7.36
15,87,2,1,2.3333333
54,5,10,2,10.0
17,92,7,0,-1.6
89,5,5,1,-11.08
16,37,4,0,-2.1333334
74,47,10,0,-1.28
51,14,6,1,10.0
44,71,1,0,10.0
55,28,0,0,10.0
92,1,1,1,-12.04
53,74,1,1,10.0
8,72,3,2,-11.4
16,15,1,0,-2.1333334
26,57,3,0,10.0
36,87,3,2,10.0
21,33,0,1,15.0
71,42,8,2,4.68
66,23,2,2,10.0
37,24,3,1,10.0
